user_id,posted,item_id,review,sentiment_score,item_name
76561198068481390,"Posted August 15, 2015.",4000.0,awsome,0.0,Garry's Mod
76561198052736500,"Posted November 28, 2014.",4000.0,8/8 Gr8 m8-IGN,0.5719,Garry's Mod
76561198061476928,"Posted April 4, 2014.",4000.0,its fkn awsome,0.0,Garry's Mod
drilljose,"Posted May 2, 2014.",4000.0,Me encanta!,0.0,Garry's Mod
76561198116548792,"Posted July 8, 2015.",730.0,ITS HARD,-0.1027,Counter-Strike: Global Offensive
76561198079651012,"Posted January 12, 2014.",105600.0,this is a great game to play with friends,0.8625,Terraria
ericwashea123,"Posted January 13, 2014.",4000.0,Great sandbox. Just for messing around and the gamemodes are addicting. I give it a 8/10. It just lacks story. (There is none) but we can cut it some slack just because it's a sandbox game.,-0.0258,Garry's Mod
sticky1770,"Posted September 19, 2014.",4000.0,i love this game,0.6369,Garry's Mod
ODsquid,"Posted June 11, 2015.",4000.0,This is a very good game to play with friends or just online with others. Constant entertainment. Good gaming atmosphere. A lot of workshop items to discover,0.9245,Garry's Mod
PlzDontFuckUp,"Posted July 9, 2015.",4000.0,op game :3,0.5106,Garry's Mod
sonGohan8D,"Posted November 26, 2013.",4000.0,Wow man. This game is about a guy who gets sent to a digital world and he has allot of power over control! He can do anything in his world and play with others too! Btw if you have tripophobia dont play this game because it has allot of tadpole holes.And allot of holes behind a toads back!,0.8582,Garry's Mod
SynisterFynn,"Posted October 24, 2014.",4000.0,10/10 Probably The Best Bang For Your Buck Game On Steam,0.6369,Garry's Mod
darkforb,"Posted February 14, 2013.",4000.0,"I can not get over this game, it is very fun and i love it. It is great for all types of players and there are lots of different servers/gamemodes you can play. Id have to say it is one of the best games ive ever played :D",0.9781,Garry's Mod
76561198100093966,"Posted August 29, 2014.",730.0,yes,0.4019,Counter-Strike: Global Offensive
SirTrollbuscus,"Posted February 12, 2014.",4000.0,Silly fun with Varied modes of multiplayer all based of what players can code,0.5267,Garry's Mod
dmitry_who,"Posted January 21, 2015.",4000.0," Good Game,Симулятор загрузки пользовательского контента",0.4404,Garry's Mod
76561198084295600,"Posted January 19, 2015.",4000.0,Really fun game to play tons of mini-games with friends. Definetly a creative fun friendly game.,0.9571,Garry's Mod
Cokemania,"Posted November 26, 2012.",4000.0,i think it is the best,0.6369,Garry's Mod
DemonicWolvz,"Posted March 29, 2015.",4000.0,AN ENDLESS AMOUNT OF EVERYTHING!,0.0,Garry's Mod
tRollioi,"Posted September 30, 2015.",4000.0,Preciso dizer algo?,0.0,Garry's Mod
76561198094831229,"Posted May 3, 2014.",4000.0,gmod is the game ihave been playing for a while and i love it (say it in the way they sing the ♥♥♥♥ song first let me take a selfie thats the song),0.7184,Garry's Mod
spartanwarrior662,Posted January 20.,4000.0,"This game is really fun to play, bringing in a huge community together is always fun.",0.9032,Garry's Mod
76561198069679264,"Posted May 22, 2014.",4000.0,Just Get it before you get  old and crusty,0.0,Garry's Mod
76561198069911736,"Posted June 15, 2015.",4000.0,so much to do on this game so much fun.,0.5542,Garry's Mod
tRollioi,"Posted September 30, 2015.",4000.0,Preciso dizer algo?,0.0,Garry's Mod
76561198096750939,"Posted October 20, 2015.",4000.0,"Great Game, lots of game modes to play",0.7579,Garry's Mod
76561198081454953,"Posted April 20, 2014.",4000.0,You can disguise as a melon in prop hunt 1000/10,-0.25,Garry's Mod
BuzzyWuzzy,"Posted January 15, 2015.",4000.0,Garry's Mod? Where should I start with Garry's mod...1. Buy it2. Buy it3. Buy it for a friend4. Watch your life fade away into the hands of Garrys Mod.,0.0,Garry's Mod
middablue,"Posted June 20, 2014.",4000.0,Pretty ♥♥♥♥ing sick if you have big testicles,-0.0258,Garry's Mod
bocky120,"Posted April 19, 2014.",4000.0,GOOD GAME,0.4404,Garry's Mod
ohsotoast,"Posted February 20, 2014.",4000.0,Dis Game. Dis Game.Dis. Game.,0.0,Garry's Mod
76561198025983771,"Posted December 24, 2014.",240.0,With a 1000 hours on this game i can say its pretty ♥♥♥♥in good!,0.75,Counter-Strike: Source
ThisIsWhereIGetOff,"Posted September 12, 2014.",4000.0,"Garry's mod, Best mod in this whole dumb world if I could vote out of 10 it would be 400,000/10.",0.2263,Garry's Mod
patpat14,"Posted April 29, 2013.",4000.0,Cool game. It's hilarious while playing on singleplayer.,0.7003,Garry's Mod
itsdandytime,"Posted February 1, 2014.",4000.0,i give it a crash/10,0.0,Garry's Mod
hyeyey,"Posted July 4, 2014.",4000.0,"Stacks of fun when your bored. Download Now, worth the 10 bucks.",0.4767,Garry's Mod
dumbassscout2005,"Posted September 6, 2014.",4000.0,"when i install some addons from the workshop,load the game, i cant even find the addons and cant install any at the game",0.0,Garry's Mod
76561198089673598,"Posted December 14, 2014.",10.0,o cs e um otimo jogo de fps ele quase sempre,0.0,Counter-Strike
76561198031938463,"Posted February 18, 2014.",550.0,"this game is defenately one that will never die,,, see what i did there,, ;) 9/10",0.2263,Left 4 Dead 2
portjackson,"Posted June 20, 2014.",4000.0,I killed myself with a flying fridge10/10,-0.6705,Garry's Mod
76561198035409075,"Posted February 15, 2014.",208090.0,its a preety good game i reccomend to anybody,0.4404,Loadout
MrInward,"Posted September 30, 2014.",4000.0,"Very Creative and also fun to play with Friends,",0.8999,Garry's Mod
76561198034923542,"Posted December 17, 2013.",4000.0,"its a ♥♥♥♥♥♥ game with a horrid community who have no self decency and consist mostly of 12 yearolds. Best game in existence chicken outta chicken, a must play",0.2263,Garry's Mod
WhiteAfrican,"Posted July 30, 2015.",240.0,its ok,0.296,Counter-Strike: Source
76561198030428856,"Posted June 20, 2014.",4000.0,prettyyy goood :D,0.6166,Garry's Mod
MantisTobogganThe2nd,"Posted December 27, 2015.",4000.0,Rammed someone's ♥♥♥♥♥-sized man nipples into helicopter blades. 8/10  needs more ♥♥♥♥♥♥♥- IGN,0.0,Garry's Mod
Im2cool999,"Posted January 30, 2015.",240.0,good,0.4404,Counter-Strike: Source
76561198057130438,"Posted November 5, 2015.",4000.0,10/10 would buy again.,0.0,Garry's Mod
kamakze751,"Posted September 1, 2014.",4000.0,The most fun you can have with friends is to get thousands of mods and play :D,0.9205,Garry's Mod
76561198062271200,"Posted February 18, 2014.",4000.0,So far the most addictive game ive played!,0.4003,Garry's Mod
AndyIzNogud,"Posted December 16, 2014.",4000.0,its a very good game its worth it,0.624,Garry's Mod
76561198063316459,"Posted October 15, 2014.",4000.0,A hot game to sink my gherkin into whenever im bored.,-0.2732,Garry's Mod
DarkTitan9174,"Posted June 22, 2014.",4000.0,"I love Garry's Mod first up. I've had some of the best times playing with friends on Sandbox and Trouble in Terrorist Town and murder and things like that. There are infinite add ons and so much fun to be had.But the multiplayer public servers are awful sometimes.If you have no friends online and you don't feel like sandbox, you can go on to multiplayer online to open servers to play TTT, murder, Prop Hunt, etc... But the people on these servers are just awful most of the time. What I've noticed is that there's a very limited selection of the types of people in Garry's Mod. Either it's the squealers that have the most annoying voices sometimes and say vulgar things, or 18 year olds that sound like they have nothing to do with their lives. I'm not saying all people are like this, but it's just how it usually is. RDMer's in TTT are the worst who kill for no reason, and another thing in TTT is how people are suspicious of the littlest of things. I cannot recommend the multiplayer servers.Another cheap sort of way to get money is to buy Counter-Strike: Source along with it. That's another $15 on the $10 price tag, and you (like me) may think ""I don't want to buy it"" and will probably wonder why it comes as a bundle. See, the thing is, that in Garry's Mod, if you don't have the certain texture or addon for an item or map, there will be huge red error signs and purple and black squares so you can't see the items. And some of the neccesities for this game in terms of maps and textures come with Counter-Strike: Source. And if you don't, you have to go online and find ALL THE TEXTURES and ALL THE MAPS in a bundle, open up your Steam folder and dragging them in. These packs take about half an hour to download, and you need to download all the gamemodes, excess maps and so many other things if you want to play online properly.  I mean, come on, at least give us a warning guys. To me this seems like a ripoff if you didn't know and a cheap way of getting money.Overall, I really love Garry's Mod, but I love it the most when I'm playing with friends on a private match or by myself in Sandbox. If you're gonna buy it for online multiplayer, I do not recommend it. If you're going to buy it to play with friends and the occasional online multiplayer, I fully recommend it.Pros:-Fun gameplay-Great gamemodes-A lot to do and downloadCons:-Bad community-Textures and addons (sometimes)I will keep Garry's Mod at a 7/10(i know this is a very negative review, but I just wanted to let you know the bad about Gmod before you buy it)",-0.9394,Garry's Mod
Obamastar,"Posted December 25, 2013.",105600.0,Muy op este game :3,0.5106,Terraria
GaffyAreAwesome,"Posted January 23, 2014.",4000.0,HAH funny,0.4404,Garry's Mod
76561198075393320,"Posted July 21, 2014.",304930.0,pretty good 10/10-IGN,0.7269,Unturned
collardmemes,"Posted July 15, 2014.",4000.0,Such a fun game. So many different things to do and fun to have with friends!,0.8748,Garry's Mod
xtomx_freedom,"Posted January 3, 2014.",218230.0,Played it just a little moment since it lags in my pc :C i hate the maps. . they are H.U.G.E also its hard to control the vehicles :S But. . i think its the most played game ever. :3,0.46,PlanetSide 2
76561198079709365,"Posted May 15, 2015.",4000.0,เกมนี้ทำไรก็ได้มีปืนให้เลือกใน Workshop และก็ของต่างๆมากมาย ออกแบบหรือสร้างไรก็ได้โครตชอบ คะแนน 10/10,0.0,Garry's Mod
76561198045431856,"Posted February 27, 2015.",4000.0,:) :) :) :) :) 9/10 would mod again,0.9325,Garry's Mod
76561198044585909,"Posted June 6, 2013.",4000.0,WOOOO HOOOOO,0.0,Garry's Mod
76561198055055523,"Posted February 23, 2013.",4000.0,ahjug al.sa.ejo awrethis game is just awesome you should get the combo pack tho.it comes with gmod and counter strike source so you can have the css maps and stuff for it. 10/10!,0.5983,Garry's Mod
Lomasbrah,"Posted June 3, 2014.",4000.0,Matt Spencer's a coon.,0.0,Garry's Mod
exyz3,"Posted April 19, 2015.",4000.0,10/10 ,0.0,Garry's Mod
soupstore,"Posted December 21, 2014.",4000.0,Great game for pretty much anyone but especially if you have a creative mind or a bunch of friends to play with.,0.9408,Garry's Mod
REPTILIAN-BROTHERHOOD,"Posted September 10, 2015.",730.0,really good game with a great community,0.807,Counter-Strike: Global Offensive
laygittlefiggernaggot,"Posted April 16, 2014.",4000.0,"Probably the best game on Steam.. This game is absoulutly brilliant I reccomend this to all Steam users, Just try this game its fantastic I love it!",0.9523,Garry's Mod
76561198069065620,"Posted January 8, 2015.",4000.0,its good for playing friends :),0.8689,Garry's Mod
portal00,"Posted January 20, 2015.",4000.0,Definately worth your time!!! Thousands of downloadable content to keep you happy for years!!!,0.7762,Garry's Mod
ritzyswordfish,"Posted March 22, 2014.",22380.0,"This is one of my favourite Bethesda titles. A huge leap from the TES series. Fun game. Lots of weapons, enemies and places to discover and explore. I highly recommend getting this fun game.",0.6801,Fallout: New Vegas
DTNChannel,"Posted August 8, 2015.",4000.0,this game is funny,0.4404,Garry's Mod
ProfPoultry,"Posted May 16, 2014.",200510.0,Guys you don't understand just how dead it makes you feel inside when your favourite soldier gets ♥♥♥♥ing blasted by a sectoid and there's nothing you can do. 10/10,-0.6486,XCOM: Enemy Unknown
Gadwall7,"Posted January 4, 2014.",4000.0,Dream it. Build it. Have fun with it. Destroy it. Repeat.,0.2023,Garry's Mod
TheMightyZingy,"Posted May 30, 2014.",4000.0,Definatly would recomend this. It's the best for people who like creating things and you can let your imagination free and you can build almost anything you want.,0.9049,Garry's Mod
76561198012424984,"Posted November 29, 2014.",4000.0,unless you have hours on end to play you are not really going to do to much in fact in 3 hours the best thing i made was a half heilcopter half chair thing which din't evnt work.Meh not really worth any thing more than $1.00,0.6924,Garry's Mod
fenrakk4,"Posted February 2, 2014.",4000.0,"Pretty good when you are playing with your friends,but in singleplayer,not so much",0.7845,Garry's Mod
bhim_a_saurus,Posted May 30.,730.0,This game is filled with smurfs and hackers dont even bother.,0.2584,Counter-Strike: Global Offensive
OnlyOneJob,"Posted November 30, 2013.",4000.0,Really Good Game anyone with money this is a must buy game 10/10,0.4927,Garry's Mod
uscarrierenterprise,"Posted November 17, 2015.",4000.0,Garry's Mod is awsome,0.0,Garry's Mod
MoneyMaster55,"Posted June 21, 2014.",4000.0,"Garrys Mod is a great game its FUN =D with TTT, Prop Hunt, Hide and seek lol all the fun times",0.9556,Garry's Mod
76561198088701303,"Posted May 7, 2014.",4000.0,nice game I'm like this game,0.6486,Garry's Mod
sonGohan8D,"Posted November 26, 2013.",4000.0,Wow man. This game is about a guy who gets sent to a digital world and he has allot of power over control! He can do anything in his world and play with others too! Btw if you have tripophobia dont play this game because it has allot of tadpole holes.And allot of holes behind a toads back!,0.8582,Garry's Mod
76561198028617374,"Posted April 29, 2015.",4000.0,Best game to play with mates and ♥♥♥♥ around with.,0.765,Garry's Mod
ITCGaming101,Posted March 1.,4000.0,"One of my second favourite steam games! it The Addons that they have in the steam workshop are really great, even the maps, player models, etc. been playing this game since 2014 when i got my steam account, and bought this game which was my first ever game on PC!",0.7768,Garry's Mod
Lobohg-,"Posted October 28, 2015.",730.0,Otimo jogo recomendo muito para que curti o genero FPS CS IS LIFE,0.0,Counter-Strike: Global Offensive
lolsnipertroll45,"Posted April 27, 2014.",4000.0,is the best game i love this game!,0.8655,Garry's Mod
HumanBoy,Posted March 23.,4000.0,"Ah Gmod, the game that probably most people who have steam should know or own.if you do not have this game BUY IT!!!Garry's mod is the fine works of FacePunch, you can literally do almost anything in this game.Flying ♥♥♥♥♥? - POOF! its there, trust me, ive made a few.in Gmod the ability to make and edit the pure essence of anything is there, if you have wanted a flying bathtub; slap some hoverballs 4 thrusters and a seat all welded together with your precious little toolgun.the community is Gmod if you didnt know, the models you download, the wierd addons of banana throwing rocket launchers and chair guns is there purely because the community wanted it to be.seriously buy this game9.8/10",0.9164,Garry's Mod
australiansenior,"Posted January 17, 2014.",550.0,i want my violence pls,-0.5423,Left 4 Dead 2
greyson_4450,Posted February 24.,4000.0,"I Remember buying this game 3 years ago. I messaged my friend asking for good games for around $15 and he then sent me a link for this. 1 hr later I was playing on a star Wars Rp sever being a noob and asking people how to use commands and how to pick jobs. That sever then shut down and I played on all sorts of severs never staying for long on each one (Apart from Pro-un-Pro which i played 2 weeks on). I found my self looking for another sever to play on when I remembered a lostInPlace video on a game mode called PrisonRP I joined it, Donated for V.I.P and 3 weeks later got Moderator Then Admin. I still remember banning little kids that said they would DDOS me and Russians Screaming ♥♥♥♥ Blat. 1,464 hrs (78 Days) on I remember this like YesterdayI strongly Recommend this game for new steam users or anyone looking for a cheap game that wont get boring(but not if your 12)",0.9213,Garry's Mod
saltymotherfucker,"Posted February 4, 2015.",4000.0,"Garry's Mod provides thousands of hours of fun for a measly ten dollars which to me is a steal.The game is extremely customisable by its community and playerbase in which they have developed many gamemodes, featuring Trouble in Terrorist Town, Winter Survival, Cinema and Roleplay gamemodes.",-0.6249,Garry's Mod
danielito38,"Posted January 12, 2015.",620.0,"Gran juego, logra mantenerte ocupado por unas cuantas horas con una historia muy novedosa y sin dejar de estar apegado a lo que fue portal 1, 9/10",-0.5574,Portal 2
Turtleboy2001,Posted June 26.,4000.0,ส์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์ส์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์ส์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์,0.0,Garry's Mod
76561198076246541,"Posted December 3, 2013.",4000.0,GOOOD,0.0,Garry's Mod
tina_1337,"Posted March 19, 2014.",400.0,I strongly recommend this game for people that enjoy playing strategetic games!,0.8356,Portal
FastAsACheetah,"Posted December 1, 2013.",4000.0,You can actually do all kinds of S*** in this game.,0.0,Garry's Mod
MrGrapeGaming,"Posted November 29, 2015.",4000.0,It's a steam owners essential.,0.0,Garry's Mod
mini_guy1,"Posted January 3, 2015.",4000.0,You can make a giant ♥♥♥♥♥ out of stuff. Good job game.,0.4404,Garry's Mod
76561198100173979,"Posted January 17, 2014.",4000.0,BUY THE GAME HE HEAV EVERITHING YOU WHANT !!!!!!!!!!!,0.0,Garry's Mod
76561198163760109,"Posted December 27, 2015.",730.0,gR8 game i r8 out of 8 no h8 i always masterb8,-0.296,Counter-Strike: Global Offensive
76561198063337306,"Posted January 24, 2014.",252490.0,"If DayZ and Minecraft were to have a baby it would be called Rust.My first day in rust I was just running around aimlessly until a I came across a few friendlies. We set up camp and built houses next to each other,. We spent the next in-game week making one massive base together with metal doors to protect us from the bandits. Everything was swell until we heard gunshots in the distance. We climbed on top of our house to see what was going on and saw a few bandits in the distance. We thought nothing of it and went back inside. About five minutes later we heard a massive explosion, one of my team said that it sounded like a C4 explosion. We go downstairs and sewe that one of our doors has been blown off. Next thing we know 6 guys in kevlar come into our house holding m4's. We were outnumbered, 3 to 6. One of my mates pulls out a shotgun and shoots one of them in the head and kills them, about half a second later he is lying dead on the floor. One of the guys tells us to drop all our weapons on the ground as the other guys procede to looting all our hard earned goods. I dropped everything I had on me except for a P250 and some ammo. For about 20 minutes the two of us were being led by these raiders along a road when a guy with a bow starts shooting at them. He dies pretty much instantly but it gave us enough time to run. As gun shots whistle past my chest and head I begin to think this is it, I'm done for. We keep running we see some mountains up ahead. We start weaving through the mountains and we eventually loose the bandits. We set up camp and call it home. Over the chat the bandits are yelling abuse at us and saying that they will hunt us down, let us re-spawn and hunt us down again. That was 5 hours of playing Rust, I can't wait to see what happens next.TL;DR An amazing game, so much fun and it's only in early Alpha!",-0.3663,Rust
NetherCasts,Posted July 2.,4000.0,Playing on a dark rp server 7 year old calls me a ♥♥♥♥♥♥ I throw a Table At The Lil ♥♥♥♥10/10 would play,0.4939,Garry's Mod
Psycotic,"Posted February 18, 2014.",4000.0,if you dont own this by now you are missing out big time.,-0.296,Garry's Mod
BigNigR,"Posted December 8, 2012.",4000.0,cadbury chocolate is nice,0.4215,Garry's Mod
76561198100827780,"Posted August 2, 2014.",4000.0,this game is the best!!!,0.7249,Garry's Mod
cheesywaffleburger,"Posted September 5, 2014.",4000.0,"A very fun, moddable game. I would highly suggest the main game and the modded modes as well. There is a lot on this $10 game, and you can never get bored of it.",0.7584,Garry's Mod
76561198040890825,"Posted March 16, 2014.",4000.0,"Good game Especialy with mods. I joined a sandbox sever and i went to some ramdom person and i started editing his bones and Face, i forget to take a picture of the freak of nature but i was laughing soo hard. YOU HAVE TO GET THIS GAME",0.5023,Garry's Mod
TacozAreImmortality,"Posted January 7, 2015.",4000.0,This game is very good for someone who is creative in the mind! I recommend this if ur building stuff :D:,0.8353,Garry's Mod
TheOneTurino,"Posted February 2, 2014.",4000.0,Garry's mod (or Gmod) is a sand box game right...? your wrong I know everybody has seen the sandboxy side of Gmod but people are making maps and gamemodes that change the game for example there is a game called stop it slender which is a multiplayer slenderman game where the surviors must collect 8 pages but one person can play as slenderman and needs to kill the surviors Gmod is a game of all generes from Fighting FPS to sandbox game I recommend this game to anybody,-0.8519,Garry's Mod
76561198079994904,Posted February 7.,4000.0,"I keep getting missing textures, and I have all the CSS textures enabled...",-0.296,Garry's Mod
Kuranszo,"Posted December 3, 2013.",4000.0,Nothing to say.Just everything.,0.0,Garry's Mod
76561198101760793,"Posted April 8, 2014.",4000.0,แม่งซื้อมามันส์โคตรๆ,0.0,Garry's Mod
hlebteampro,"Posted August 12, 2014.",230410.0,ХЛЕБ ОДОБРЯЕТ,0.0,Warframe
leonardokpo,"Posted January 23, 2014.",4000.0,los $9.99 dolares lo valieron esta muy bueno el juego,0.0,Garry's Mod
76561198088630638,Posted February 2.,4000.0,Never again in my life will I have the opportunity to run my brother over in a bathtub car powered by wheely chairs. Revenge/10 would do again,0.4215,Garry's Mod
MOwneZ,"Posted June 8, 2011.",4000.0,"If you enjoy constructing, shooting, building forts, or just running stuff over, then this is the game for you. Merely only ten bucks, this game will leave you attached for HOURS!",0.5093,Garry's Mod
76561198078745083,"Posted January 10, 2014.",4000.0,this is a game and you should play it,0.34,Garry's Mod
BioFlashPC,"Posted April 6, 2014.",4000.0,This is a very great game and i think the fun of this game is never going to end as they add more stuff more fun comes in place but if you want the full experience of this game you will need Counter strike:Source and other games that have stuff in it like Team Fortress 2 and CSS (Counter strike:Source) is mainly the only other thing you need but other wise the game is great,0.968,Garry's Mod
76561198063765495,"Posted June 15, 2015.",4000.0,I play it in the toilet because its so portable!,0.4003,Garry's Mod
76561198141809909,"Posted March 20, 2015.",4000.0,ITS A ♥♥♥♥IIINNNG AAAWWWEEESOOOOMMMEE GAME!!! LUV THE GAME 10/1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000     i luv the game to bits i just luv it,0.0,Garry's Mod
MrLittleBoop,"Posted June 30, 2015.",105600.0,This is like Minecraft but TEN TOUSANN TYMES BETTER,0.7717,Terraria
76561198047273546,"Posted October 6, 2014.",4000.0,"What do you want me to say about it? You can do EVERYTHING on this beautiful game. If it wasn't for the community, this game would be terrible.. This game for $9.99 is an absolute bargain for the amount of hours you can get out of this beautiful game.",0.9072,Garry's Mod
76561198223442840,"Posted August 21, 2015.",4000.0,Great game if anyone out there is looking for the best sandbox game this is what you need i highly recommend it Best sandbox game out there 10/10,0.9482,Garry's Mod
Camzarg,"Posted June 24, 2014.",4000.0,"I love the different kind of game styles you can play in just one game. All the gamemodes are fun in their own unique way, and then there's the sandbox, neverending fun for the imagination. Great to play with friends.",0.9712,Garry's Mod
